design,block_num,trial_dir,word_idx,word_text,item_type,result,timestamp
three_4_syllable_words,7,trial_39,cue,欣,cue,y,2026-03-19 14:03:53
three_4_syllable_words,7,trial_40,1,围魏救赵,word,y,2026-03-19 14:04:00
three_4_syllable_words,7,trial_40,2,破釜沉舟,word,y,2026-03-19 14:04:08
three_4_syllable_words,7,trial_40,3,功败垂成,word,n,2026-03-19 14:04:15
three_4_syllable_words,7,trial_40,cue,魏,cue,y,2026-03-19 14:04:18
three_4_syllable_words,7,trial_41,1,刮目相看,word,y,2026-03-19 14:04:26
three_4_syllable_words,7,trial_41,2,功败垂成,word,y,2026-03-19 14:04:37
three_4_syllable_words,7,trial_41,3,光明磊落,word,y,2026-03-19 14:04:45
three_4_syllable_words,7,trial_41,cue,目,cue,y,2026-03-19 14:04:48
three_4_syllable_words,8,trial_1,1,白雪皑皑,word,y,2026-03-19 14:04:55
three_4_syllable_words,8,trial_1,2,同甘共苦,word,y,2026-03-19 14:05:06
three_4_syllable_words,8,trial_1,3,舍生取义,word,y,2026-03-19 14:05:15
three_4_syllable_words,8,trial_1,cue,苦,cue,y,2026-03-19 14:05:25
three_4_syllable_words,8,trial_2,1,信守不渝,word,y,2026-03-19 14:05:45
three_4_syllable_words,8,trial_2,2,指鹿围马,word,y,2026-03-19 14:05:51
three_4_syllable_words,8,trial_2,3,唇枪舌剑,word,y,2026-03-19 14:05:58
three_4_syllable_words,8,trial_2,cue,指,cue,y,2026-03-19 14:06:09
three_4_syllable_words,8,trial_3,1,国泰民安,word,y,2026-03-19 14:06:21
three_4_syllable_words,8,trial_3,2,唇枪舌剑,word,y,2026-03-19 14:06:38
three_4_syllable_words,8,trial_3,3,揭竿而起,word,y,2026-03-19 14:06:44
three_4_syllable_words,8,trial_3,cue,民,cue,y,2026-03-19 14:06:49
three_4_syllable_words,8,trial_4,1,半途而废,word,y,2026-03-19 14:06:55
three_4_syllable_words,8,trial_4,2,望梅止渴,word,y,2026-03-19 14:07:14
three_4_syllable_words,8,trial_4,3,举案齐眉,word,y,2026-03-19 14:07:21
three_4_syllable_words,8,trial_4,cue,案,cue,y,2026-03-19 14:07:24
three_4_syllable_words,8,trial_5,1,温故知新,word,y,2026-03-19 14:07:31
three_4_syllable_words,8,trial_5,2,舍己为人,word,y,2026-03-19 14:07:43
three_4_syllable_words,8,trial_5,3,洛阳纸贵,word,n,2026-03-19 14:07:49
three_4_syllable_words,8,trial_5,cue,舍,cue,y,2026-03-19 14:07:54
three_4_syllable_words,8,trial_6,1,天作之合,word,y,2026-03-19 14:08:04
three_4_syllable_words,8,trial_6,2,唇枪舌剑,word,y,2026-03-19 14:08:11
three_4_syllable_words,8,trial_6,3,草木皆兵,word,y,2026-03-19 14:08:17
three_4_syllable_words,8,trial_6,cue,之,cue,y,2026-03-19 14:08:21
three_4_syllable_words,8,trial_7,1,一败涂地,word,y,2026-03-19 14:08:28
three_4_syllable_words,8,trial_7,2,大公无私,word,y,2026-03-19 14:08:45
three_4_syllable_words,8,trial_7,3,笨鸟先飞,word,y,2026-03-19 14:08:55
three_4_syllable_words,8,trial_7,cue,鸟,cue,y,2026-03-19 14:09:05
three_4_syllable_words,8,trial_8,1,天作之合,word,y,2026-03-19 14:09:16
three_4_syllable_words,8,trial_8,2,四面楚歌,word,y,2026-03-19 14:09:26
three_4_syllable_words,8,trial_8,3,同甘共苦,word,y,2026-03-19 14:09:37
three_4_syllable_words,8,trial_8,cue,甘,cue,y,2026-03-19 14:09:42
three_4_syllable_words,8,trial_9,1,国泰民安,word,y,2026-03-19 14:09:53
three_4_syllable_words,8,trial_9,2,安居乐业,word,y,2026-03-19 14:10:11
three_4_syllable_words,8,trial_9,3,守株待兔,word,y,2026-03-19 14:10:21
three_4_syllable_words,8,trial_9,cue,守,cue,y,2026-03-19 14:10:27
three_4_syllable_words,8,trial_10,1,国泰民安,word,y,2026-03-19 14:10:47
three_4_syllable_words,8,trial_10,2,千军万马,word,y,2026-03-19 14:11:07
three_4_syllable_words,8,trial_10,3,排山倒海,word,y,2026-03-19 14:11:15
three_4_syllable_words,8,trial_10,cue,马,cue,y,2026-03-19 14:11:18
three_4_syllable_words,8,trial_11,1,白雪皑皑,word,y,2026-03-19 14:11:27
three_4_syllable_words,8,trial_11,2,夜以继日,word,y,2026-03-19 14:11:36
three_4_syllable_words,8,trial_11,3,指鹿围马,word,y,2026-03-19 14:11:43
three_4_syllable_words,8,trial_11,cue,皑,cue,y,2026-03-19 14:11:46
three_4_syllable_words,8,trial_12,1,白雪皑皑,word,y,2026-03-19 14:11:53
three_4_syllable_words,8,trial_12,2,山崩地裂,word,y,2026-03-19 14:12:00
three_4_syllable_words,8,trial_12,3,万无一失,word,y,2026-03-19 14:12:12
three_4_syllable_words,8,trial_12,cue,失,cue,y,2026-03-19 14:12:14
three_4_syllable_words,8,trial_13,1,绿树成荫,word,y,2026-03-19 14:12:21
three_4_syllable_words,8,trial_13,2,比翼双飞,word,y,2026-03-19 14:12:26
three_4_syllable_words,8,trial_13,3,凿壁偷光,word,y,2026-03-19 14:12:33
three_4_syllable_words,8,trial_13,cue,树,cue,y,2026-03-19 14:12:36
three_4_syllable_words,8,trial_14,1,心花怒放,word,y,2026-03-19 14:12:43
three_4_syllable_words,8,trial_14,2,乐善浩施,word,y,2026-03-19 14:12:55
three_4_syllable_words,8,trial_14,3,盲人摸象,word,y,2026-03-19 14:13:10
three_4_syllable_words,8,trial_14,cue,人,cue,y,2026-03-19 14:13:13
three_4_syllable_words,8,trial_15,1,闻鸡起舞,word,y,2026-03-19 14:13:27
three_4_syllable_words,8,trial_15,2,掩耳盗铃,word,y,2026-03-19 14:13:36
three_4_syllable_words,8,trial_15,3,负荆请罪,word,y,2026-03-19 14:13:42
three_4_syllable_words,8,trial_15,cue,铃,cue,y,2026-03-19 14:13:45
three_4_syllable_words,8,trial_16,1,博古通今,word,y,2026-03-19 14:13:52
three_4_syllable_words,8,trial_16,2,繁花似锦,word,y,2026-03-19 14:14:01
three_4_syllable_words,8,trial_16,3,气势旁礴,word,y,2026-03-19 14:14:10
three_4_syllable_words,8,trial_16,cue,气,cue,y,2026-03-19 14:14:15
three_4_syllable_words,8,trial_17,1,闻鸡起舞,word,y,2026-03-19 14:14:24
three_4_syllable_words,8,trial_17,2,完璧归赵,word,y,2026-03-19 14:14:33
three_4_syllable_words,8,trial_17,3,才高八斗,word,y,2026-03-19 14:14:41
three_4_syllable_words,8,trial_17,cue,鸡,cue,y,2026-03-19 14:14:44
three_4_syllable_words,8,trial_18,1,万无一失,word,y,2026-03-19 14:14:53
three_4_syllable_words,8,trial_18,2,鹤立鸡群,word,y,2026-03-19 14:15:01
three_4_syllable_words,8,trial_18,3,洛阳纸贵,word,y,2026-03-19 14:15:08
three_4_syllable_words,8,trial_18,cue,贵,cue,y,2026-03-19 14:15:15
three_4_syllable_words,8,trial_19,1,青出于蓝,word,y,2026-03-19 14:15:26
three_4_syllable_words,8,trial_19,2,光明磊落,word,y,2026-03-19 14:15:31
three_4_syllable_words,8,trial_19,3,疾如雷霆,word,y,2026-03-19 14:15:43
three_4_syllable_words,8,trial_19,cue,如,cue,y,2026-03-19 14:15:48
three_4_syllable_words,8,trial_20,1,雷霆万钧,word,y,2026-03-19 14:15:55
three_4_syllable_words,8,trial_20,2,舍生取义,word,y,2026-03-19 14:16:03
three_4_syllable_words,8,trial_20,3,秋高气爽,word,y,2026-03-19 14:16:15
three_4_syllable_words,8,trial_20,cue,舍,cue,y,2026-03-19 14:16:17
three_4_syllable_words,8,trial_21,1,日出而作,word,y,2026-03-19 14:16:25
three_4_syllable_words,8,trial_21,2,画龙点睛,word,y,2026-03-19 14:16:31
three_4_syllable_words,8,trial_21,3,疾如雷霆,word,y,2026-03-19 14:16:39
three_4_syllable_words,8,trial_21,cue,疾,cue,y,2026-03-19 14:16:41
three_4_syllable_words,8,trial_22,1,破釜沉舟,word,y,2026-03-19 14:16:53
three_4_syllable_words,8,trial_22,2,唇亡齿寒,word,y,2026-03-19 14:17:01
three_4_syllable_words,8,trial_22,3,奋发图强,word,y,2026-03-19 14:17:08
three_4_syllable_words,8,trial_22,cue,齿,cue,y,2026-03-19 14:17:13
three_4_syllable_words,8,trial_23,1,半途而废,word,y,2026-03-19 14:17:21
three_4_syllable_words,8,trial_23,2,草船借箭,word,y,2026-03-19 14:17:29
three_4_syllable_words,8,trial_23,3,温故知新,word,y,2026-03-19 14:17:36
three_4_syllable_words,8,trial_23,cue,而,cue,y,2026-03-19 14:17:58
three_4_syllable_words,8,trial_24,1,刮目相看,word,y,2026-03-19 14:18:06
three_4_syllable_words,8,trial_24,2,鸟语花香,word,y,2026-03-19 14:18:19
three_4_syllable_words,8,trial_24,3,洛阳纸贵,word,y,2026-03-19 14:18:26
three_4_syllable_words,8,trial_24,cue,看,cue,y,2026-03-19 14:18:27
three_4_syllable_words,8,trial_25,1,举案齐眉,word,n,2026-03-19 14:18:43
three_4_syllable_words,8,trial_25,2,走马观花,word,y,2026-03-19 14:18:51
three_4_syllable_words,8,trial_25,3,波澜壮阔,word,y,2026-03-19 14:18:59
three_4_syllable_words,8,trial_25,cue,澜,cue,y,2026-03-19 14:19:05
three_4_syllable_words,8,trial_26,1,刻舟求剑,word,y,2026-03-19 14:19:12
three_4_syllable_words,8,trial_26,2,仁至义尽,word,y,2026-03-19 14:19:21
three_4_syllable_words,8,trial_26,3,凿壁偷光,word,y,2026-03-19 14:19:29
three_4_syllable_words,8,trial_26,cue,尽,cue,y,2026-03-19 14:19:35
three_4_syllable_words,8,trial_27,1,刻舟求剑,word,y,2026-03-19 14:19:45
three_4_syllable_words,8,trial_27,2,大张旗鼓,word,y,2026-03-19 14:19:52
three_4_syllable_words,8,trial_27,3,后生可畏,word,y,2026-03-19 14:19:58
three_4_syllable_words,8,trial_27,cue,剑,cue,y,2026-03-19 14:20:01
three_4_syllable_words,8,trial_28,1,四面楚歌,word,y,2026-03-19 14:20:10
three_4_syllable_words,8,trial_28,2,洛阳纸贵,word,y,2026-03-19 14:20:17
three_4_syllable_words,8,trial_28,3,琴瑟和鸣,word,y,2026-03-19 14:20:25
three_4_syllable_words,8,trial_28,cue,面,cue,y,2026-03-19 14:20:27
three_4_syllable_words,8,trial_29,1,白头偕老,word,y,2026-03-19 14:20:36
three_4_syllable_words,8,trial_29,2,春暖花开,word,y,2026-03-19 14:20:43
three_4_syllable_words,8,trial_29,3,山清水秀,word,y,2026-03-19 14:20:52
three_4_syllable_words,8,trial_29,cue,花,cue,y,2026-03-19 14:20:56
three_4_syllable_words,8,trial_30,1,山崩地裂,word,y,2026-03-19 14:21:03
three_4_syllable_words,8,trial_30,2,才高八斗,word,y,2026-03-19 14:21:10
three_4_syllable_words,8,trial_30,3,功败垂成,word,n,2026-03-19 14:21:16
three_4_syllable_words,8,trial_30,cue,裂,cue,y,2026-03-19 14:21:20
three_4_syllable_words,8,trial_31,1,釜底抽薪,word,y,2026-03-19 14:21:33
three_4_syllable_words,8,trial_31,2,指鹿围马,word,y,2026-03-19 14:21:45
three_4_syllable_words,8,trial_31,3,东施效颦,word,y,2026-03-19 14:21:51
three_4_syllable_words,8,trial_31,cue,东,cue,y,2026-03-19 14:21:59
three_4_syllable_words,8,trial_32,1,光明磊落,word,y,2026-03-19 14:22:06
three_4_syllable_words,8,trial_32,2,喜出望外,word,y,2026-03-19 14:22:12
three_4_syllable_words,8,trial_32,3,马到成功,word,y,2026-03-19 14:22:19
three_4_syllable_words,8,trial_32,cue,马,cue,y,2026-03-19 14:22:22
three_4_syllable_words,8,trial_33,1,势不可挡,word,y,2026-03-19 14:22:28
three_4_syllable_words,8,trial_33,2,盲人摸象,word,y,2026-03-19 14:22:38
three_4_syllable_words,8,trial_33,3,山清水秀,word,y,2026-03-19 14:22:46
three_4_syllable_words,8,trial_33,cue,挡,cue,y,2026-03-19 14:22:49
three_4_syllable_words,8,trial_34,1,班门弄斧,word,y,2026-03-19 14:22:57
three_4_syllable_words,8,trial_34,2,胸有成竹,word,y,2026-03-19 14:23:11
three_4_syllable_words,8,trial_34,3,光明正大,word,y,2026-03-19 14:23:19
three_4_syllable_words,8,trial_34,cue,光,cue,y,2026-03-19 14:23:24
three_4_syllable_words,8,trial_35,1,后生可畏,word,y,2026-03-19 14:23:32
three_4_syllable_words,8,trial_35,2,闻鸡起舞,word,y,2026-03-19 14:23:45
three_4_syllable_words,8,trial_35,3,程门立雪,word,y,2026-03-19 14:23:51
three_4_syllable_words,8,trial_35,cue,畏,cue,y,2026-03-19 14:23:53
three_4_syllable_words,8,trial_36,1,揭竿而起,word,y,2026-03-19 14:24:03
three_4_syllable_words,8,trial_36,2,刻舟求剑,word,y,2026-03-19 14:24:10
three_4_syllable_words,8,trial_36,3,气势旁礴,word,y,2026-03-19 14:24:18
three_4_syllable_words,8,trial_36,cue,刻,cue,y,2026-03-19 14:24:22
three_4_syllable_words,8,trial_37,1,一诺千金,word,y,2026-03-19 14:24:28
three_4_syllable_words,8,trial_37,2,退避三舍,word,y,2026-03-19 14:24:35
three_4_syllable_words,8,trial_37,3,千再难逢,word,y,2026-03-19 14:24:42
three_4_syllable_words,8,trial_37,cue,退,cue,y,2026-03-19 14:24:47
three_4_syllable_words,8,trial_38,1,喜出望外,word,y,2026-03-19 14:24:53
three_4_syllable_words,8,trial_38,2,白头偕老,word,y,2026-03-19 14:25:01
three_4_syllable_words,8,trial_38,3,围魏救赵,word,y,2026-03-19 14:25:09
three_4_syllable_words,8,trial_38,cue,偕,cue,y,2026-03-19 14:25:14
three_4_syllable_words,8,trial_39,1,锐不可当,word,y,2026-03-19 14:25:20
three_4_syllable_words,8,trial_39,2,退避三舍,word,y,2026-03-19 14:25:28
three_4_syllable_words,8,trial_39,3,唇枪舌剑,word,y,2026-03-19 14:25:35
three_4_syllable_words,8,trial_39,cue,舍,cue,y,2026-03-19 14:25:36
three_4_syllable_words,8,trial_40,1,刮目相看,word,y,2026-03-19 14:25:42
three_4_syllable_words,8,trial_40,2,退避三舍,word,y,2026-03-19 14:25:49
three_4_syllable_words,8,trial_40,3,学富五车,word,y,2026-03-19 14:25:56
three_4_syllable_words,8,trial_40,cue,学,cue,y,2026-03-19 14:25:58
three_4_syllable_words,8,trial_41,1,滥竽充数,word,y,2026-03-19 14:26:05
three_4_syllable_words,8,trial_41,2,成竹在胸,word,y,2026-03-19 14:26:11
three_4_syllable_words,8,trial_41,3,画龙点睛,word,y,2026-03-19 14:26:18
three_4_syllable_words,8,trial_41,cue,龙,cue,y,2026-03-19 14:26:20
three_4_syllable_words,9,trial_1,1,大张旗鼓,word,y,2026-03-19 14:26:26
three_4_syllable_words,9,trial_1,2,风和日丽,word,y,2026-03-19 14:26:38
three_4_syllable_words,9,trial_1,3,日出而作,word,y,2026-03-19 14:26:45
three_4_syllable_words,9,trial_1,cue,丽,cue,y,2026-03-19 14:26:47
three_4_syllable_words,9,trial_2,1,鸟语花香,word,y,2026-03-19 14:26:58
three_4_syllable_words,9,trial_2,2,勇往直前,word,y,2026-03-19 14:27:16
three_4_syllable_words,9,trial_2,3,翻天覆地,word,y,2026-03-19 14:27:24
three_4_syllable_words,9,trial_2,cue,语,cue,y,2026-03-19 14:27:29
three_4_syllable_words,9,trial_3,1,刮目相看,word,y,2026-03-19 14:27:36
three_4_syllable_words,9,trial_3,2,守口如瓶,word,y,2026-03-19 14:27:44
three_4_syllable_words,9,trial_3,3,肝胆相照,word,y,2026-03-19 14:27:53
three_4_syllable_words,9,trial_3,cue,胆,cue,y,2026-03-19 14:27:57
three_4_syllable_words,9,trial_4,1,波澜壮阔,word,y,2026-03-19 14:28:07
three_4_syllable_words,9,trial_4,2,唇亡齿寒,word,y,2026-03-19 14:28:15
three_4_syllable_words,9,trial_4,3,举一反三,word,y,2026-03-19 14:28:21
three_4_syllable_words,9,trial_4,cue,三,cue,y,2026-03-19 14:28:23
three_4_syllable_words,9,trial_5,1,背水宜战,word,y,2026-03-19 14:28:30
three_4_syllable_words,9,trial_5,2,所向披靡,word,y,2026-03-19 14:28:37
three_4_syllable_words,9,trial_5,3,胸有成竹,word,y,2026-03-19 14:28:59
three_4_syllable_words,9,trial_5,cue,胸,cue,y,2026-03-19 14:29:03
three_4_syllable_words,9,trial_6,1,相濡以沫,word,y,2026-03-19 14:29:14
three_4_syllable_words,9,trial_6,2,功亏宜篑,word,y,2026-03-19 14:29:23
three_4_syllable_words,9,trial_6,3,前功尽弃,word,y,2026-03-19 14:29:29
three_4_syllable_words,9,trial_6,cue,以,cue,y,2026-03-19 14:29:35
three_4_syllable_words,9,trial_7,1,走马观花,word,y,2026-03-19 14:29:44
three_4_syllable_words,9,trial_7,2,所向披靡,word,y,2026-03-19 17:47:22
three_4_syllable_words,9,trial_7,3,大雪纷飞,word,y,2026-03-19 17:47:29
three_4_syllable_words,9,trial_7,cue,靡,cue,n,2026-03-19 17:47:34
three_4_syllable_words,9,trial_8,1,触类旁通,word,n,2026-03-19 17:47:49
three_4_syllable_words,9,trial_8,2,仁至义尽,word,y,2026-03-19 17:47:57
three_4_syllable_words,9,trial_8,3,青出于蓝,word,y,2026-03-19 17:48:04
three_4_syllable_words,9,trial_8,cue,仁,cue,y,2026-03-19 17:48:07
three_4_syllable_words,9,trial_9,1,天作之合,word,y,2026-03-19 17:48:14
three_4_syllable_words,9,trial_9,2,守口如瓶,word,y,2026-03-19 17:48:21
three_4_syllable_words,9,trial_9,3,安居乐业,word,y,2026-03-19 17:48:28
three_4_syllable_words,9,trial_9,cue,作,cue,y,2026-03-19 17:48:33
three_4_syllable_words,9,trial_10,1,唇亡齿寒,word,n,2026-03-19 17:48:43
three_4_syllable_words,9,trial_10,2,负荆请罪,word,y,2026-03-19 17:48:57
three_4_syllable_words,9,trial_10,3,背水宜战,word,y,2026-03-19 17:49:04
three_4_syllable_words,9,trial_10,cue,战,cue,y,2026-03-19 17:49:07
three_4_syllable_words,9,trial_11,1,得不偿失,word,y,2026-03-19 17:49:14
three_4_syllable_words,9,trial_11,2,风和日丽,word,y,2026-03-19 17:49:22
three_4_syllable_words,9,trial_11,3,言而有信,word,y,2026-03-19 17:49:29
three_4_syllable_words,9,trial_11,cue,日,cue,y,2026-03-19 17:49:35
three_4_syllable_words,9,trial_12,1,言而有信,word,y,2026-03-19 17:49:42
three_4_syllable_words,9,trial_12,2,鹤立鸡群,word,y,2026-03-19 17:49:50
three_4_syllable_words,9,trial_12,3,班门弄斧,word,y,2026-03-19 17:49:57
three_4_syllable_words,9,trial_12,cue,班,cue,y,2026-03-19 17:50:00
three_4_syllable_words,9,trial_13,1,山崩地裂,word,y,2026-03-19 17:50:08
three_4_syllable_words,9,trial_13,2,信守不渝,word,y,2026-03-19 17:50:16
three_4_syllable_words,9,trial_13,3,比翼双飞,word,y,2026-03-19 17:50:23
three_4_syllable_words,9,trial_13,cue,信,cue,y,2026-03-19 17:50:27
three_4_syllable_words,9,trial_14,1,学富五车,word,y,2026-03-19 17:50:35
three_4_syllable_words,9,trial_14,2,风驰电掣,word,y,2026-03-19 17:50:42
three_4_syllable_words,9,trial_14,3,波澜壮阔,word,y,2026-03-19 17:50:48
three_4_syllable_words,9,trial_14,cue,阔,cue,y,2026-03-19 17:50:56
three_4_syllable_words,9,trial_15,1,望梅止渴,word,y,2026-03-19 17:51:04
three_4_syllable_words,9,trial_15,2,十拿九稳,word,n,2026-03-19 17:51:11
three_4_syllable_words,9,trial_15,3,如释重负,word,y,2026-03-19 17:51:22
three_4_syllable_words,9,trial_15,cue,释,cue,y,2026-03-19 17:51:26
three_4_syllable_words,9,trial_16,1,对牛弹琴,word,y,2026-03-19 17:51:33
three_4_syllable_words,9,trial_16,2,指鹿围马,word,y,2026-03-19 17:51:44
three_4_syllable_words,9,trial_16,3,波澜壮阔,word,y,2026-03-19 17:51:52
three_4_syllable_words,9,trial_16,cue,牛,cue,n,2026-03-19 17:51:55
three_4_syllable_words,9,trial_17,1,心花怒放,word,y,2026-03-19 17:52:08
three_4_syllable_words,9,trial_17,2,精益求精,word,y,2026-03-19 17:52:15
three_4_syllable_words,9,trial_17,3,一举两得,word,y,2026-03-19 17:52:23
three_4_syllable_words,9,trial_17,cue,得,cue,y,2026-03-19 17:52:26
three_4_syllable_words,9,trial_18,1,心花怒放,word,y,2026-03-19 17:52:32
three_4_syllable_words,9,trial_18,2,画龙点睛,word,y,2026-03-19 17:52:39
three_4_syllable_words,9,trial_18,3,所向披靡,word,y,2026-03-19 17:52:48
three_4_syllable_words,9,trial_18,cue,画,cue,y,2026-03-19 17:52:55
three_4_syllable_words,9,trial_19,1,守株待兔,word,y,2026-03-19 17:53:04
three_4_syllable_words,9,trial_19,2,日出而作,word,y,2026-03-19 17:53:11
three_4_syllable_words,9,trial_19,3,揭竿而起,word,y,2026-03-19 17:53:31
three_4_syllable_words,9,trial_19,cue,揭,cue,y,2026-03-19 17:53:35
three_4_syllable_words,9,trial_20,1,勇往直前,word,y,2026-03-19 17:53:45
three_4_syllable_words,9,trial_20,2,日出而作,word,y,2026-03-19 17:53:54
three_4_syllable_words,9,trial_20,3,鸟语花香,word,y,2026-03-19 17:54:00
three_4_syllable_words,9,trial_20,cue,香,cue,y,2026-03-19 17:54:02
three_4_syllable_words,9,trial_21,1,绿树成荫,word,n,2026-03-19 17:54:09
three_4_syllable_words,9,trial_21,2,举案齐眉,word,y,2026-03-19 17:54:15
three_4_syllable_words,9,trial_21,3,功亏宜篑,word,y,2026-03-19 17:54:22
three_4_syllable_words,9,trial_21,cue,成,cue,y,2026-03-19 17:54:26
three_4_syllable_words,9,trial_22,1,奋发图强,word,y,2026-03-19 17:54:33
three_4_syllable_words,9,trial_22,2,卧薪尝胆,word,y,2026-03-19 17:54:40
three_4_syllable_words,9,trial_22,3,刻舟求剑,word,y,2026-03-19 17:54:47
three_4_syllable_words,9,trial_22,cue,强,cue,y,2026-03-19 17:54:52
three_4_syllable_words,9,trial_23,1,排山倒海,word,y,2026-03-19 17:55:00
three_4_syllable_words,9,trial_23,2,自相矛盾,word,y,2026-03-19 17:55:08
three_4_syllable_words,9,trial_23,3,大公无私,word,y,2026-03-19 17:55:15
three_4_syllable_words,9,trial_23,cue,自,cue,y,2026-03-19 17:55:18
three_4_syllable_words,9,trial_24,1,功亏宜篑,word,y,2026-03-19 17:55:26
three_4_syllable_words,9,trial_24,2,心花怒放,word,y,2026-03-19 17:55:34
three_4_syllable_words,9,trial_24,3,掩耳盗铃,word,y,2026-03-19 17:55:41
three_4_syllable_words,9,trial_24,cue,掩,cue,y,2026-03-19 17:55:45
three_4_syllable_words,9,trial_25,1,锐不可当,word,n,2026-03-19 17:55:51
three_4_syllable_words,9,trial_25,2,翻天覆地,word,y,2026-03-19 17:55:57
three_4_syllable_words,9,trial_25,3,闻鸡起舞,word,y,2026-03-19 17:56:04
three_4_syllable_words,9,trial_25,cue,地,cue,n,2026-03-19 17:56:10
three_4_syllable_words,9,trial_26,1,画龙点睛,word,y,2026-03-19 17:56:17
three_4_syllable_words,9,trial_26,2,风起云涌,word,y,2026-03-19 17:56:24
three_4_syllable_words,9,trial_26,3,才高八斗,word,n,2026-03-19 17:56:31
three_4_syllable_words,9,trial_26,cue,点,cue,y,2026-03-19 17:56:36
three_4_syllable_words,9,trial_27,1,排山倒海,word,y,2026-03-19 17:56:43
three_4_syllable_words,9,trial_27,2,举一反三,word,y,2026-03-19 17:56:50
three_4_syllable_words,9,trial_27,3,繁花似锦,word,y,2026-03-19 17:56:56
three_4_syllable_words,9,trial_27,cue,倒,cue,y,2026-03-19 17:57:01
three_4_syllable_words,9,trial_28,1,疾如雷霆,word,y,2026-03-19 17:57:07
three_4_syllable_words,9,trial_28,2,举案齐眉,word,y,2026-03-19 17:57:14
three_4_syllable_words,9,trial_28,3,白雪皑皑,word,n,2026-03-19 17:57:21
three_4_syllable_words,9,trial_28,cue,雪,cue,y,2026-03-19 17:57:24
three_4_syllable_words,9,trial_29,1,气势旁礴,word,y,2026-03-19 17:57:31
three_4_syllable_words,9,trial_29,2,一往无前,word,y,2026-03-19 17:57:38
three_4_syllable_words,9,trial_29,3,博古通今,word,n,2026-03-19 17:57:45
three_4_syllable_words,9,trial_29,cue,礴,cue,n,2026-03-19 17:57:48
three_4_syllable_words,9,trial_30,1,学富五车,word,y,2026-03-19 17:57:55
three_4_syllable_words,9,trial_30,2,唇枪舌剑,word,y,2026-03-19 17:58:00
three_4_syllable_words,9,trial_30,3,雷霆万钧,word,y,2026-03-19 17:58:06
three_4_syllable_words,9,trial_30,cue,富,cue,y,2026-03-19 17:58:09
three_4_syllable_words,9,trial_31,1,触类旁通,word,n,2026-03-19 17:58:15
three_4_syllable_words,9,trial_31,2,鸟语花香,word,y,2026-03-19 17:58:22
three_4_syllable_words,9,trial_31,3,运筹帷幄,word,y,2026-03-19 17:58:28
three_4_syllable_words,9,trial_31,cue,类,cue,y,2026-03-19 17:58:31
three_4_syllable_words,9,trial_32,1,雷霆万钧,word,y,2026-03-19 17:58:38
three_4_syllable_words,9,trial_32,2,信守不渝,word,y,2026-03-19 17:58:45
three_4_syllable_words,9,trial_32,3,万无一失,word,y,2026-03-19 17:58:54
three_4_syllable_words,9,trial_32,cue,霆,cue,y,2026-03-19 17:58:56
three_4_syllable_words,9,trial_33,1,比翼双飞,word,y,2026-03-19 17:59:02
three_4_syllable_words,9,trial_33,2,喜出望外,word,y,2026-03-19 17:59:08
three_4_syllable_words,9,trial_33,3,万子千红,word,y,2026-03-19 17:59:14
three_4_syllable_words,9,trial_33,cue,双,cue,y,2026-03-19 17:59:18
three_4_syllable_words,9,trial_34,1,家喻户晓,word,y,2026-03-19 17:59:24
three_4_syllable_words,9,trial_34,2,破釜沉舟,word,y,2026-03-19 17:59:30
three_4_syllable_words,9,trial_34,3,唇枪舌剑,word,y,2026-03-19 17:59:36
three_4_syllable_words,9,trial_34,cue,破,cue,y,2026-03-19 17:59:40
three_4_syllable_words,9,trial_35,1,万子千红,word,y,2026-03-19 17:59:47
three_4_syllable_words,9,trial_35,2,守口如瓶,word,y,2026-03-19 17:59:53
three_4_syllable_words,9,trial_35,3,胸有成竹,word,y,2026-03-19 18:00:00
three_4_syllable_words,9,trial_35,cue,有,cue,y,2026-03-19 18:00:03
three_4_syllable_words,9,trial_36,1,日出而作,word,y,2026-03-19 18:00:10
three_4_syllable_words,9,trial_36,2,叶公浩龙,word,n,2026-03-19 18:00:19
three_4_syllable_words,9,trial_36,3,风起云涌,word,y,2026-03-19 18:00:27
three_4_syllable_words,9,trial_36,cue,作,cue,y,2026-03-19 18:00:31
three_4_syllable_words,9,trial_37,1,奋发图强,word,y,2026-03-19 18:00:38
three_4_syllable_words,9,trial_37,2,海誓山盟,word,y,2026-03-19 18:00:47
three_4_syllable_words,9,trial_37,3,安居乐业,word,y,2026-03-19 18:00:56
three_4_syllable_words,9,trial_37,cue,业,cue,y,2026-03-19 18:00:59
three_4_syllable_words,9,trial_38,1,守株待兔,word,y,2026-03-19 18:01:05
three_4_syllable_words,9,trial_38,2,举一反三,word,y,2026-03-19 18:01:13
three_4_syllable_words,9,trial_38,3,刻舟求剑,word,y,2026-03-19 18:01:19
three_4_syllable_words,9,trial_38,cue,舟,cue,y,2026-03-19 18:01:22
three_4_syllable_words,9,trial_39,1,雷厉风行,word,y,2026-03-19 18:01:34
three_4_syllable_words,9,trial_39,2,山崩地裂,word,y,2026-03-19 18:01:41
three_4_syllable_words,9,trial_39,3,锐不可当,word,y,2026-03-19 18:01:50
three_4_syllable_words,9,trial_39,cue,当,cue,y,2026-03-19 18:01:53
three_4_syllable_words,9,trial_40,1,疾如雷霆,word,y,2026-03-19 18:02:00
three_4_syllable_words,9,trial_40,2,草船借箭,word,y,2026-03-19 18:02:07
